kingdom,aa,n,expected_frequency
Bacteria,W,33,5.0714840504629906e-67
Bacteria,W,34,4.971174846894327e-69
Bacteria,W,35,4.8728496654029206e-71
Bacteria,W,36,4.7764692638907105e-73
Bacteria,W,37,4.681995176431569e-75
Bacteria,W,38,4.5893896979193575e-77
Bacteria,W,39,4.498615869019611e-79
Bacteria,W,40,4.409637461418879e-81
Bacteria,W,41,4.322418963365811e-83
Bacteria,W,42,4.2369255654982323e-85
Bacteria,W,43,4.153123146950542e-87
Bacteria,W,44,4.070978261735895e-89
Bacteria,W,45,3.990458125397738e-91
Bacteria,W,46,3.9115306019253525e-93
Bacteria,W,47,3.834164190928206e-95
Bacteria,W,48,3.758328015063986e-97
Bacteria,W,49,3.683991807715283e-99
Bacteria,W,50,3.611125900910022e-101
Bacteria,B,1,1.058334472486039e-07
Bacteria,B,2,1.1200720927345218e-14
Bacteria,B,3,1.1854111583228624e-21
Bacteria,B,4,1.2545617584719245e-28
Bacteria,B,5,1.3277462378935094e-35
Bacteria,B,6,1.405199911710699e-42
Bacteria,B,7,1.4871718220828624e-49
Bacteria,B,8,1.5739255389681516e-56
Bacteria,B,9,1.665740007598234e-63
Bacteria,B,10,1.762910445390206e-70
Bacteria,B,11,1.865749291179593e-77
Bacteria,B,12,1.974587209826565e-84
Bacteria,B,13,2.0897741554255535e-91
Bacteria,B,14,2.2116804965368777e-98
Bacteria,B,15,2.3406982070584163e-105
Bacteria,B,16,2.477242126566418e-112
Bacteria,B,17,2.621751294177906e-119
Bacteria,B,18,2.7746903602235495e-126
Bacteria,B,19,2.9365510802700344e-133
Bacteria,B,20,3.1078538962957823e-140
Bacteria,B,21,3.2891496101040725e-147
Bacteria,B,22,3.481021154354209e-154
Bacteria,B,23,3.684085466905258e-161
Bacteria,B,24,3.898995474499054e-168
Bacteria,B,25,4.1264421921607526e-175
Bacteria,B,26,4.36715694506728e-182
Bacteria,B,27,4.621913720027801e-189
Bacteria,B,28,4.891531654137088e-196
Bacteria,B,29,5.17687766860373e-203
Bacteria,B,30,5.47886925622191e-210
Bacteria,B,31,5.798477431449498e-217
Bacteria,B,32,6.136729852578064e-224
Bacteria,B,33,6.494714126033722e-231
Bacteria,B,34,6.873581303433365e-238
Bacteria,B,35,7.274549582640615e-245
Bacteria,B,36,7.698908224721745e-252
Bacteria,B,37,8.148021699396039e-259
Bacteria,B,38,8.62333407230974e-266
Bacteria,B,39,9.12637364824029e-273
Bacteria,B,40,9.658757885160487e-280
Bacteria,B,41,1.0222198594963068e-286
Bacteria,B,42,1.0818507447568007e-293
Bacteria,B,43,1.1449601796110212e-300
Bacteria,B,44,1.2117510841937805e-307
Bacteria,B,45,1.2824382163e-314
Bacteria,B,46,1.36e-321
Bacteria,B,47,0.0
Bacteria,B,48,0.0
Bacteria,B,49,0.0
Bacteria,B,50,0.0
Bacteria,N,1,0.03477660024217509
Bacteria,N,2,0.0013056031605085722
Bacteria,N,3,4.9015705987922607e-05
Bacteria,N,4,1.8401758713257174e-06
Bacteria,N,5,6.908494265580363e-08
Bacteria,N,6,2.5936267158623588e-09
Bacteria,N,7,9.73714283118082e-11
Bacteria,N,8,3.6555742557306245e-12
Bacteria,N,9,1.3723967462373104e-13
Bacteria,N,10,5.152330926201673e-15
Bacteria,N,11,1.9343177580299988e-16
Bacteria,N,12,7.261927160001965e-18
Bacteria,N,13,2.7263145291538157e-19
Bacteria,N,14,1.0235287063762259e-20
Bacteria,N,15,3.8425904332518246e-22
Bacteria,N,16,1.4426074369711898e-23
Bacteria,N,17,5.415919946075082e-25
Bacteria,N,18,2.033275866363062e-26
Bacteria,N,19,7.6334413911168e-28
Bacteria,N,20,2.865790542030198e-29
Bacteria,N,21,1.0758915946282232e-30
Bacteria,N,22,4.0391742048657484e-32
Bacteria,N,23,1.5164100489966663e-33
Bacteria,N,24,5.692993963785974e-35
Bacteria,N,25,2.1372965902690865e-36
Bacteria,N,26,8.023961985264451e-38
Bacteria,N,27,3.012402033208833e-39
Bacteria,N,28,1.1309333252507473e-40
Bacteria,N,29,4.245815040830726e-42
Bacteria,N,30,1.5939883420578781e-43
Bacteria,N,31,5.984242860751882e-45
Bacteria,N,32,2.2466389290041348e-46
Bacteria,N,33,8.434461292372536e-48
Bacteria,N,34,3.1665140479010937e-49
Bacteria,N,35,1.188790945620016e-50
Bacteria,N,36,4.463027452301623e-52
Bacteria,N,37,1.6755354768965986e-53
Bacteria,N,38,6.290391812157239e-55
Bacteria,N,39,2.361575132013558e-56
Bacteria,N,40,8.865961406992633e-58
Bacteria,N,41,3.328510306731647e-59
Bacteria,N,42,1.2496085143434926e-60
Bacteria,N,43,4.691352272401553e-62
Bacteria,N,44,1.7612544961995547e-63
Bacteria,N,45,6.612203092553507e-65
Bacteria,N,46,2.482391376800802e-66
Bacteria,N,47,9.31953671319438e-68
Bacteria,N,48,3.498794161157265e-69
Bacteria,N,49,1.313537459948718e-70
Bacteria,N,50,4.931358002832157e-72
Bacteria,D,1,0.05065082461912392
Bacteria,D,2,0.002884740885493184
Bacteria,D,3,0.00016429604135791338
Bacteria,D,4,9.357231819892325e-06
Bacteria,D,5,5.32926944602784e-07
Bacteria,D,6,3.0352045749244566e-08
Bacteria,D,7,1.7286547255569604e-09
Bacteria,D,8,9.845290775053558e-11
Bacteria,D,9,5.607236020722681e-12
Bacteria,D,10,3.193516221151821e-13
Bacteria,D,11,1.818818722284742e-14
Bacteria,D,12,1.0358806141715326e-15
Bacteria,D,13,5.899700908447119e-17
Bacteria,D,14,3.36008516164471e-18
Bacteria,D,15,1.9136855357090774e-19
Bacteria,D,16,1.0899105687516421e-20
Bacteria,D,17,6.207420319119326e-22
Bacteria,D,18,3.5353420842913e-23
Bacteria,D,19,2.0135004575837063e-24
Bacteria,D,20,1.1467586434432698e-25
Bacteria,D,21,6.531189905414651e-27
Bacteria,D,22,3.7197401410038257e-28
Bacteria,D,23,2.1185215737065168e-29
Bacteria,D,24,1.206571827097779e-30
Bacteria,D,25,6.871846820039746e-32
Bacteria,D,26,3.9137561194078455e-33
Bacteria,D,27,2.229020431237401e-34
Bacteria,D,28,1.2695047752810696e-35
Bacteria,D,29,7.2302718803109635e-37
Bacteria,D,30,4.117891675645038e-38
Bacteria,D,31,2.3452827408223836e-39
Bacteria,D,32,1.3357202101577283e-40
Bacteria,D,33,7.607391845633872e-42
Bacteria,D,34,4.332674631477118e-43
Bacteria,D,35,2.467609115339481e-44
Bacteria,D,36,1.4053893412325238e-45
Bacteria,D,37,8.004181813772643e-47
Bacteria,D,38,4.5586603390447054e-48
Bacteria,D,39,2.5963158471764165e-49
Bacteria,D,40,1.4786923080371417e-50
Bacteria,D,41,8.421667742105173e-52
Bacteria,D,42,4.796433116809948e-53
Bacteria,D,43,2.7317357260499595e-54
Bacteria,D,44,1.5558186459067819e-55
Bacteria,D,45,8.860929100383055e-57
Bacteria,D,46,5.046607760395721e-58
Bacteria,D,47,2.874218899481469e-59
Bacteria,D,48,1.636967776050954e-60
Bacteria,D,49,9.32310166185546e-62
Bacteria,D,50,5.309831132227889e-63
Bacteria,E,1,0.05928128754023933
Bacteria,E,2,0.004048308217752796
Bacteria,E,3,0.0002764582232597483
Bacteria,E,4,1.887928119523529e-05
Bacteria,E,5,1.2892626388395796e-06
Bacteria,E,6,8.804350836869244e-08
Bacteria,E,7,6.012474985581695e-09
Bacteria,E,8,4.1059081040778e-10
Bacteria,E,9,2.8039170889790792e-11
Bacteria,E,10,1.914789820566316e-12
Bacteria,E,11,1.3076064450533902e-13
Bacteria,E,12,8.929620351958349e-15
Bacteria,E,13,6.098021306927177e-16
Bacteria,E,14,4.16432752951055e-17
Bacteria,E,15,2.8438116071093177e-18
Bacteria,E,16,1.9420337135874155e-19
Bacteria,E,17,1.3262112494659177e-20
Bacteria,E,18,9.056672218943853e-22
Bacteria,E,19,6.184784793102999e-23
Bacteria,E,20,4.2235781545662285e-24
Bacteria,E,21,2.884273749932561e-25
Bacteria,E,22,1.9696652364668802e-26
Bacteria,E,23,1.3450807655954436e-27
Bacteria,E,24,9.185531797373767e-29
Bacteria,E,25,6.272782762097834e-30
Bacteria,E,26,4.283671805667435e-31
Bacteria,E,27,2.925311593691041e-32
Bacteria,E,28,1.997689904455668e-33
Bacteria,E,29,1.364218759796699e-34
Bacteria,E,30,9.31622480761525e-36
Bacteria,E,31,6.362032778303083e-37
Bacteria,E,32,4.3446204775047376e-38
Bacteria,E,33,2.966933329536874e-39
Bacteria,E,34,2.0261133112764877e-40
Bacteria,E,35,1.383629052012628e-41
Bacteria,E,36,9.448777335988372e-43
Bacteria,E,37,6.452552656018724e-44
Bacteria,E,38,4.406436335430811e-45
Bacteria,E,39,3.0091472651670155e-46
Bacteria,E,40,2.0549411302403034e-47
Bacteria,E,41,1.4033155165368485e-48
Bacteria,E,42,9.583215839972962e-50
Bacteria,E,43,6.544360463009047e-51
Bacteria,E,44,4.4691317178886395e-52
Bacteria,E,45,3.0519618264814775e-53
Bacteria,E,46,2.084179115378728e-54
Bacteria,E,47,1.4232820827869611e-55
Bacteria,E,48,9.719567153489508e-57
Bacteria,E,49,6.637474524108975e-58
Bacteria,E,50,4.532719138874275e-59
Bacteria,P,1,0.03895098562115264
Bacteria,P,2,0.0016547977373537993
Bacteria,P,3,7.03025997386872e-05
Bacteria,P,4,2.9867429828140702e-06
Bacteria,P,5,1.2688910052468666e-07
Bacteria,P,6,5.390769786556602e-09
Bacteria,P,7,2.2902202609591143e-10
Bacteria,P,8,9.729795653280883e-12
Bacteria,P,9,4.1336165376057517e-13
Bacteria,P,10,1.7561299629356663e-14
Bacteria,P,11,7.460760858351694e-16
Bacteria,P,12,3.169637427771161e-17
Bacteria,P,13,1.3465920720782063e-18
Bacteria,P,14,5.72087580963154e-20
Bacteria,P,15,2.4304628482415826e-21
Bacteria,P,16,1.0325603724411287e-22
Bacteria,P,17,4.386740260223005e-24
Bacteria,P,18,1.8636673093668004e-25
Bacteria,P,19,7.917623642996182e-27
Bacteria,P,20,3.363731489899411e-28
Bacteria,P,21,1.4290511959544485e-29
Bacteria,P,22,6.07119601190257e-31
Bacteria,P,23,2.5792932485056036e-32
Bacteria,P,24,1.0957896349819503e-33
Bacteria,P,25,4.6553641189483667e-35
Bacteria,P,26,1.977789749795259e-36
Bacteria,P,27,8.40246260968911e-38
Bacteria,P,28,3.569710982400035e-39
Bacteria,P,29,1.516559738471589e-40
Bacteria,P,30,6.442968217014251e-42
Bacteria,P,31,2.7372373400399007e-43
Bacteria,P,32,1.162890767631446e-44
Bacteria,P,33,4.9404372710432955e-46
Bacteria,P,34,2.098900525182371e-47
Bacteria,P,35,8.916990891538083e-49
Bacteria,P,36,3.7883037145299856e-50
Bacteria,P,37,1.6094269028737626e-51
Bacteria,P,38,6.837506047255253e-53
Bacteria,P,39,2.904853203508253e-54
Bacteria,P,40,1.2341008659611283e-55
Bacteria,P,41,5.24296699580771e-57
Bacteria,P,42,2.227427569116929e-58
Bacteria,P,43,9.463026526066874e-60
Bacteria,P,44,4.02028206324784e-61
Bacteria,P,45,1.7079808265939646e-62
Bacteria,P,46,7.256203565119766e-64
Bacteria,P,47,3.082733093875285e-65
Bacteria,P,48,1.3096715441881396e-66
Bacteria,P,49,5.5640222537071125e-68
Bacteria,P,50,2.363825019878471e-69
Bacteria,T,1,0.04691722885979631
Bacteria,T,2,0.0024505275214949354
Bacteria,T,3,0.0001279931760579728
Bacteria,T,4,6.6851945035137924e-06
Bacteria,T,5,3.491735022620929e-07
Bacteria,T,6,1.823763461450412e-08
Bacteria,T,7,9.525674605242458e-10
Bacteria,T,8,4.975342395158968e-11
Bacteria,T,9,2.5986644489664587e-12
Bacteria,T,10,1.3573049615425273e-13
Bacteria,T,11,7.089321437250862e-15
Bacteria,T,12,3.7028140222480076e-16
Bacteria,T,13,1.9340118521517252e-17
Bacteria,T,14,1.0101511503925112e-18
Bacteria,T,15,5.2761069975038694e-20
Bacteria,T,16,2.7557564071765544e-21
Bacteria,T,17,1.4393554526637632e-22
Bacteria,T,18,7.517878262816192e-24
Bacteria,T,19,3.9266529660847494e-25
Bacteria,T,20,2.050924872290544e-26
Bacteria,T,21,1.0712158339712058e-27
Bacteria,T,22,5.595053131658863e-29
Bacteria,T,23,2.922344737010965e-30
Bacteria,T,24,1.5263659809792823e-31
Bacteria,T,25,7.972341792480676e-33
Bacteria,T,26,4.164023205978193e-34
Bacteria,T,27,2.1749054056210593e-35
Bacteria,T,28,1.135971940936507e-36
Bacteria,T,29,5.933279890058313e-38
Bacteria,T,30,3.0990035039728183e-39
Bacteria,T,31,1.61863638587618e-40
Bacteria,T,32,8.454278113346986e-42
Bacteria,T,33,4.4157427227936696e-43
Bacteria,T,34,2.306380690637799e-44
Bacteria,T,35,1.2046426216565254e-45
Bacteria,T,36,6.291952806412921e-47
Bacteria,T,37,3.286341476419649e-48
Bacteria,T,38,1.7164846323431416e-49
Bacteria,T,39,8.965347984105652e-51
Bacteria,T,40,4.682678945187263e-52
Bacteria,T,41,2.445803792844913e-53
Bacteria,T,42,1.2774645161703135e-54
Bacteria,T,43,6.672307872153718e-56
Bacteria,T,44,3.4850042233869017e-57
Bacteria,T,45,1.820247906681836e-58
Bacteria,T,46,9.507312558030628e-60
Bacteria,T,47,4.9657517387759916e-61
Bacteria,T,48,2.593655166025662e-62
Bacteria,T,49,1.3546885696524475e-63
Bacteria,T,50,7.075655795674255e-65
Bacteria,R,1,0.050993521454164706
Bacteria,R,2,0.002926630941317086
Bacteria,R,3,0.0001679658204106044
Bacteria,R,4,9.639929800479315e-06
Bacteria,R,5,5.532568848293032e-07
Bacteria,R,6,3.175263585382181e-08
Bacteria,R,7,1.8223539757240987e-09
Bacteria,R,8,1.0458892383378968e-10
Bacteria,R,9,6.002589581622742e-12
Bacteria,R,10,3.4450188762498084e-13
Bacteria,R,11,1.977172501357164e-14
Bacteria,R,12,1.1347430131873326e-15
Bacteria,R,13,6.512541040772151e-17
Bacteria,R,14,3.7376912935210746e-18
Bacteria,R,15,2.1451436725236927e-19
Bacteria,R,16,1.2311453821092539e-20
Bacteria,R,17,7.065815550273825e-22
Bacteria,R,18,4.055227767248442e-23
Bacteria,R,19,2.3273848754267985e-24
Bacteria,R,20,1.3357376377506843e-25
Bacteria,R,21,7.6660936304168e-27
Bacteria,R,22,4.399740629400929e-28
Bacteria,R,23,2.5251084240864936e-29
Bacteria,R,24,1.449215553931587e-30
Bacteria,R,25,8.317368480987242e-32
Bacteria,R,26,4.773521665624197e-33
Bacteria,R,27,2.7396296249554794e-34
Bacteria,R,28,1.572334014106178e-35
Bacteria,R,29,9.023972545031234e-37
Bacteria,R,30,5.17905736077134e-38
Bacteria,R,31,2.972375526666339e-39
Bacteria,R,32,1.7059120330362897e-40
Bacteria,R,33,9.790606329348509e-42
Bacteria,R,34,5.619045439621443e-43
Bacteria,R,35,3.224894413115631e-44
Bacteria,R,36,1.850838205082224e-45
Bacteria,R,37,1.062236967343824e-46
Bacteria,R,38,6.09641281281892e-48
Bacteria,R,39,3.4988661030352516e-49
Bacteria,R,40,2.0080766153544782e-50
Bacteria,R,41,1.1524795674905737e-51
Bacteria,R,42,6.614335047414495e-53
Bacteria,R,43,3.796113124566396e-54
Bacteria,R,44,2.178673253048803e-55
Bacteria,R,45,1.2503887497010318e-56
Bacteria,R,46,7.17625749153073e-58
Bacteria,R,47,4.118612839172159e-59
Bacteria,R,48,2.3637629696277059e-60
Bacteria,R,49,1.356615830320738e-61
Bacteria,R,50,7.785918193678662e-63
Bacteria,G,1,0.06530546300573864
Bacteria,G,2,0.005001583820865779
Bacteria,G,3,0.0003830589290048842
Bacteria,G,4,2.9337535537886695e-05
Bacteria,G,5,2.2468892545402336e-06
Bacteria,G,6,1.7208368834010223e-07
Bacteria,G,7,1.3179463888972542e-08
Bacteria,G,8,1.0093825282117263e-09
Bacteria,G,9,7.730611023651628e-11
Bacteria,G,10,5.920683698070551e-12
Bacteria,G,11,4.5345051439465714e-13
Bacteria,G,12,3.472865288712963e-14
Bacteria,G,13,2.6597815926282866e-15
Bacteria,G,14,2.0370609086038115e-16
Bacteria,G,15,1.5601345452057603e-17
Bacteria,G,16,1.1948684444652402e-18
Bacteria,G,17,9.151201759912876e-20
Bacteria,G,18,7.008678992113824e-21
Bacteria,G,19,5.367773818481006e-22
Bacteria,G,20,4.1110451482783824e-23
Bacteria,G,21,3.148547756053897e-24
Bacteria,G,22,2.4113948192234104e-25
Bacteria,G,23,1.846827624893731e-26
Bacteria,G,24,1.4144395803127166e-27
Bacteria,G,25,1.0832842759054643e-28
Bacteria,G,26,8.296606223113307e-30
Bacteria,G,27,6.354165416447845e-31
Bacteria,G,28,4.8664980660527126e-32
Bacteria,G,29,3.727130452976803e-33
Bacteria,G,30,2.854516990443329e-34
Bacteria,G,31,2.1862039312902887e-35
Bacteria,G,32,1.6743594959113624e-36
Bacteria,G,33,1.2823505078476141e-37
Bacteria,G,34,9.821205236943254e-39
Bacteria,G,35,7.521818076717585e-40
Bacteria,G,36,5.760774346351472e-41
Bacteria,G,37,4.412034528235142e-42
Bacteria,G,38,3.3790680745319793e-43
Bacteria,G,39,2.5879446271896274e-44
Bacteria,G,40,1.982042754296182e-45
Bacteria,G,41,1.517997502181541e-46
Bacteria,G,42,1.162596725844925e-47
Bacteria,G,43,8.904040652259879e-49
Bacteria,G,44,6.819384415475439e-50
Bacteria,G,45,5.222797786106963e-51
Bacteria,G,46,4.000011592345764e-52
Bacteria,G,47,3.0635099029608134e-53
Bacteria,G,48,2.3462664317018104e-54
Bacteria,G,49,1.7969474044168485e-55
Bacteria,G,50,1.3762375536772923e-56
Bacteria,L,1,0.07928107785824996
Bacteria,L,2,0.00771336554567955
Bacteria,L,3,0.0007504439854822843
Bacteria,L,4,7.30117316509106e-05
Bacteria,L,5,7.103412195700011e-06
Bacteria,L,6,6.911007817658073e-07
Bacteria,L,7,6.723814941309942e-08
Bacteria,L,8,6.541692406926403e-09
Bacteria,L,9,6.364502878257596e-10
Bacteria,L,10,6.19211273896953e-11
Bacteria,L,11,6.0243919918857284e-12
Bacteria,L,12,5.861214160958041e-13
Bacteria,L,13,5.70245619589269e-14
Bacteria,L,14,5.547998379359631e-15
Bacteria,L,15,5.397724236715262e-16
Bacteria,L,16,5.2515204481704045e-17
Bacteria,L,17,5.109276763337305e-18
Bacteria,L,18,4.970885918091253e-19
Bacteria,L,19,4.836243553684083e-20
Bacteria,L,20,4.705248138048595e-21
Bacteria,L,21,4.577800889234532e-22
Bacteria,L,22,4.453805700918391e-23
Bacteria,L,23,4.3331690699308804e-24
Bacteria,L,24,4.215800025747397e-25
Bacteria,L,25,4.101610061888319e-26
Bacteria,L,26,3.990513069177423e-27
Bacteria,L,27,3.8824252708080587e-28
Bacteria,L,28,3.777265159168147e-29
Bacteria,L,29,3.674953434376339e-30
Bacteria,L,30,3.575412944483005e-31
Bacteria,L,31,3.4785686272909415e-32
Bacteria,L,32,3.3843474537519396e-33
Bacteria,L,33,3.2926783728965257e-34
Bacteria,L,34,3.2034922582553403e-35
Bacteria,L,35,3.116721855731762e-36
Bacteria,L,36,3.0323017328864643e-37
Bacteria,L,37,2.9501682295956535e-38
Bacteria,L,38,2.870259410045798e-39
Bacteria,L,39,2.792515016028627e-40
Bacteria,L,40,2.716876421501196e-41
Bacteria,L,41,2.6432865883767464e-42
Bacteria,L,42,2.5716900235130197e-43
Bacteria,L,43,2.502032736865596e-44
Bacteria,L,44,2.434262200774701e-45
Bacteria,L,45,2.3683273103547735e-46
Bacteria,L,46,2.304178344956935e-47
Bacteria,L,47,2.2417669306752877e-48
Bacteria,L,48,2.1810460038687786e-49
Bacteria,L,49,2.121969775671117e-50
Bacteria,L,50,2.06449369746198e-51
Eukaryota,I,1,0.04745484898116289
Eukaryota,I,2,0.002510577889979907
Eukaryota,I,3,0.0001328210178091163
Eukaryota,I,4,7.026837463302437e-06
Eukaryota,I,5,3.7175174193162686e-07
Eukaryota,I,6,1.9667362216778624e-08
Eukaryota,I,7,1.040493138125263e-09
Eukaryota,I,8,5.504683132149505e-11
Eukaryota,I,9,2.9122283727856103e-12
Eukaryota,I,10,1.5407015974679323e-13
Eukaryota,I,11,8.15101396107093e-15
Eukaryota,I,12,4.31225804547503e-16
Eukaryota,I,13,2.281381131179037e-17
Eukaryota,I,14,1.2069546420491179e-18
Eukaryota,I,15,6.385340389008384e-20
Eukaryota,I,16,3.3781362168075976e-21
Eukaryota,I,17,1.7871880908574947e-22
Eukaryota,I,18,9.455039901029468e-24
Eukaryota,I,19,5.002147227109497e-25
Eukaryota,I,20,2.6463639649955234e-26
Eukaryota,I,21,1.4000472031835159e-27
Eukaryota,I,22,7.40688808141816e-29
Eukaryota,I,23,3.918581525387553e-30
Eukaryota,I,24,2.07310830166731e-31
Eukaryota,I,25,1.0967688186650302e-32
Eukaryota,I,26,5.802407142108517e-34
Eukaryota,I,27,3.0697379493129653e-35
Eukaryota,I,28,1.624031345381922e-36
Eukaryota,I,29,8.591866323225757e-38
Eukaryota,I,30,4.5454890465073286e-39
Eukaryota,I,31,2.4047709653100026e-40
Eukaryota,I,32,1.2722334904847028e-41
Eukaryota,I,33,6.730695262291795e-43
Eukaryota,I,34,3.560844691848012e-44
Eukaryota,I,35,1.883849205073766e-45
Eukaryota,I,36,9.966421269598404e-47
Eukaryota,I,37,5.272691288431126e-48
Eukaryota,I,38,2.7894941093753042e-49
Eukaryota,I,39,1.4757695758354967e-50
Eukaryota,I,40,7.807493959718065e-52
Eukaryota,I,41,4.1305203013501437e-53
Eukaryota,I,42,2.1852335778792934e-54
Eukaryota,I,43,1.1560882023337963e-55
Eukaryota,I,44,6.116233729450846e-57
Eukaryota,I,45,3.2357665235019275e-58
Eukaryota,I,46,1.7118680314978457e-59
Eukaryota,I,47,9.056562443487941e-61
Eukaryota,I,48,4.7913344827772425e-62
Eukaryota,I,49,2.534834410859416e-63
Eukaryota,I,50,1.3410429836559019e-64
Eukaryota,Q,1,0.039059818536898674
Eukaryota,Q,2,0.0016645109888791948
Eukaryota,Q,3,7.093214807135606e-05
Eukaryota,Q,4,3.0227313989706215e-06
Eukaryota,Q,5,1.2881190488030027e-07
Eukaryota,Q,6,5.489242889573991e-09
Eukaryota,Q,7,2.339208284260595e-10
Eukaryota,Q,8,9.968397294910115e-12
Eukaryota,Q,9,4.2479733548216736e-13
Eukaryota,Q,10,1.8102486377111857e-14
Eukaryota,Q,11,7.714267149570597e-16
Eukaryota,Q,12,3.28738916937876e-17
Eukaryota,Q,13,1.4009013871849542e-18
Eukaryota,Q,14,5.969858132092103e-20
Eukaryota,Q,15,2.5440196178919863e-21
Eukaryota,Q,16,1.0841188639689163e-22
Eukaryota,Q,17,4.619908207261141e-24
Eukaryota,Q,18,1.968746468019286e-25
Eukaryota,Q,19,8.389696248177696e-27
Eukaryota,Q,20,3.5752192717583265e-28
Eukaryota,Q,21,1.5235584773320638e-29
Eukaryota,Q,22,6.492554043290313e-31
Eukaryota,Q,23,2.7667633787749893e-32
Eukaryota,Q,24,1.1790397959091898e-33
Eukaryota,Q,25,5.02440812612273e-35
Eukaryota,Q,26,2.1411217081422822e-36
Eukaryota,Q,27,9.124263105226382e-38
Eukaryota,Q,28,3.888250578974705e-39
Eukaryota,Q,29,1.6569549113765963e-40
Eukaryota,Q,30,7.061015031235427e-42
Eukaryota,Q,31,3.0090096555440198e-43
Eukaryota,Q,32,1.282271609266492e-44
Eukaryota,Q,33,5.4643243729758285e-46
Eukaryota,Q,34,2.328589406278603e-47
Eukaryota,Q,35,9.92314557651338e-49
Eukaryota,Q,36,4.2286896035503057e-50
Eukaryota,Q,37,1.802030981536546e-51
Eukaryota,Q,38,7.679248095417549e-53
Eukaryota,Q,39,3.2724660072542763e-54
Eukaryota,Q,40,1.3945419701995519e-55
Eukaryota,Q,41,5.942757853976198e-57
Eukaryota,Q,42,2.5324709951857666e-58
Eukaryota,Q,43,1.0791974869321125e-59
Eukaryota,Q,44,4.5989360510529917e-61
Eukaryota,Q,45,1.9598093080998207e-62
Eukaryota,Q,46,8.351611071511378e-64
Eukaryota,Q,47,3.5589894997191646e-65
Eukaryota,Q,48,1.516642256284936e-66
Eukaryota,Q,49,6.463080977706082e-68
Eukaryota,Q,50,2.754203606769247e-69
Eukaryota,S,1,0.0688235889215295
Eukaryota,S,2,0.00561574392554429
Eukaryota,S,3,0.00045822341338875265
Eukaryota,S,4,3.7389293272892446e-05
Eukaryota,S,5,3.050824577268696e-06
Eukaryota,S,6,2.489357189325308e-07
Eukaryota,S,7,2.0312210876423053e-08
Eukaryota,S,8,1.657399397955029e-09
Eukaryota,S,9,1.3523750718491116e-10
Eukaryota,S,10,1.1034867861153372e-11
Eukaryota,S,11,9.0040338104296e-13
Eukaryota,S,12,7.346950219926386e-14
Eukaryota,S,13,5.994832834984767e-15
Eukaryota,S,14,4.891556311616275e-16
Eukaryota,S,15,3.991324497003063e-17
Eukaryota,S,16,3.256769466712511e-18
Eukaryota,S,17,2.65740041113544e-19
Eukaryota,S,18,2.1683379856269635e-20
Eukaryota,S,19,1.769281588205928e-21
Eukaryota,S,20,1.4436666973111963e-22
Eukaryota,S,21,1.1779772913585756e-23
Eukaryota,S,22,9.611848091674647e-25
Eukaryota,S,23,7.842903629396607e-26
Eukaryota,S,24,6.39951201406113e-27
Eukaryota,S,25,5.221759179165577e-28
Eukaryota,S,26,4.2607575179621344e-29
Eukaryota,S,27,3.476616596817438e-30
Eukaryota,S,28,2.8367873342502382e-31
Eukaryota,S,29,2.3147109138031742e-32
Eukaryota,S,30,1.888716348169826e-33
Eukaryota,S,31,1.541120933318974e-34
Eukaryota,S,32,1.2574962531644218e-35
Eukaryota,S,33,1.026069267203491e-36
Eukaryota,S,34,8.372336207365616e-38
Eukaryota,S,35,6.831508925338836e-39
Eukaryota,S,36,5.5742522804956594e-40
Eukaryota,S,37,4.548378524598051e-41
Eukaryota,S,38,3.71130443367468e-42
Eukaryota,S,39,3.0282837114201162e-43
Eukaryota,S,40,2.470964697383338e-44
Eukaryota,S,41,2.0162135115310817e-45
Eukaryota,S,42,1.6451537848295877e-46
Eukaryota,S,43,1.3423831158059343e-47
Eukaryota,S,44,1.095333728808524e-48
Eukaryota,S,45,8.937507953869643e-50
Eukaryota,S,46,7.292667643164199e-51
Eukaryota,S,47,5.9505403103588414e-52
Eukaryota,S,48,4.855415290781302e-53
Eukaryota,S,49,3.961834794214042e-54
Eukaryota,S,50,3.2327069872779716e-55
Eukaryota,Z,1,3.901298609560646e-06
Eukaryota,Z,2,1.5220249599131996e-11
Eukaryota,Z,3,5.937920191296668e-17
Eukaryota,Z,4,2.3165780540300367e-22
Eukaryota,Z,5,9.037733259331158e-28
Eukaryota,Z,6,3.525917131293065e-33
Eukaryota,Z,7,1.3755762933045405e-38
Eukaryota,Z,8,5.366575753887688e-44
Eukaryota,Z,9,2.093677788894484e-49
Eukaryota,Z,10,8.168125979652077e-55
Eukaryota,Z,11,3.186654717042023e-60
Eukaryota,Z,12,1.2432188620673945e-65
Eukaryota,Z,13,4.850205862387334e-71
Eukaryota,Z,14,1.8922249030566273e-76
Eukaryota,Z,15,7.382191983878571e-82
Eukaryota,Z,16,2.8800360041139436e-87
Eukaryota,Z,17,1.1235968128581046e-92
Eukaryota,Z,18,4.383520886758134e-98
Eukaryota,Z,19,1.710155737783447e-103
Eukaryota,Z,20,6.671880260245732e-109
Eukaryota,Z,21,2.6029200279006024e-114
Eukaryota,Z,22,1.0154847520294882e-119
Eukaryota,Z,23,3.961740163166356e-125
Eukaryota,Z,24,1.5456051988055473e-130
Eukaryota,Z,25,6.029914462298933e-136
Eukaryota,Z,26,2.3524680462216975e-141
Eukaryota,Z,27,9.177751928481299e-147
