kingdom,aa,n,expected_frequency
Bacteria,Q,46,1.0893626750288313e-66
Bacteria,Q,47,4.017051822368194e-68
Bacteria,Q,48,1.481297800401006e-69
Bacteria,Q,49,5.462322296303546e-71
Bacteria,Q,50,2.014244864241181e-72
Bacteria,Y,1,0.02741634764230945
Bacteria,Y,2,0.0007973617165660506
Bacteria,Y,3,2.3190022075150583e-05
Bacteria,Y,4,6.744456282174965e-07
Bacteria,Y,5,1.961519932786609e-08
Bacteria,Y,6,5.704774833944679e-10
Bacteria,Y,7,1.6591447969521603e-11
Bacteria,Y,8,4.825363905467194e-13
Bacteria,Y,9,1.403381842438251e-14
Bacteria,Y,10,4.0815172373920554e-16
Bacteria,Y,11,1.1870456389962494e-17
Bacteria,Y,12,3.4523371263779463e-19
Bacteria,Y,13,1.0040584154999953e-20
Bacteria,Y,14,2.920147322906596e-22
Bacteria,Y,15,8.492793104305792e-24
Bacteria,Y,16,2.469996432945417e-25
Bacteria,Y,17,7.183599439941585e-27
Bacteria,Y,18,2.0892378719750736e-28
Bacteria,Y,19,6.0762225430131e-30
Bacteria,Y,20,1.7671745705680505e-31
Bacteria,Y,21,5.1395516552522044e-33
Bacteria,Y,22,1.4947584498409057e-34
Bacteria,Y,23,4.3472718502352464e-36
Bacteria,Y,24,1.2643362238132369e-37
Bacteria,Y,25,3.677124739185134e-39
Bacteria,Y,26,1.0694343872191899e-40
Bacteria,Y,27,3.1102831415513276e-42
Bacteria,Y,28,9.045773481973938e-44
Bacteria,Y,29,2.6308221522999428e-45
Bacteria,Y,30,7.651335964607612e-47
Bacteria,Y,31,2.225271746025018e-48
Bacteria,Y,32,6.471855851791996e-50
Bacteria,Y,33,1.8822383486957463e-51
Bacteria,Y,34,5.474196710237167e-53
Bacteria,Y,35,1.5920847454381236e-54
Bacteria,Y,36,4.6303302033641365e-56
Bacteria,Y,37,1.3466593316479603e-57
Bacteria,Y,38,3.916548660389169e-59
Bacteria,Y,39,1.1390671009886974e-60
Bacteria,Y,40,3.312799030628849e-62
Bacteria,Y,41,9.634759363877316e-64
Bacteria,Y,42,2.8021195110709907e-65
Bacteria,Y,43,8.149527619509635e-67
Bacteria,Y,44,2.370163019769495e-68
Bacteria,Y,45,6.893249526309196e-70
Bacteria,Y,46,2.0047941274766453e-71
Bacteria,Y,47,5.830631080776812e-73
Bacteria,Y,48,1.6957481236694519e-74
Bacteria,Y,49,4.93181897309366e-76
Bacteria,Y,50,1.4343426387365883e-77
Bacteria,P,1,0.03706638104306405
Bacteria,P,2,0.0014915396354098671
Bacteria,P,3,6.00190906529001e-05
Bacteria,P,4,2.415149525551261e-06
Bacteria,P,5,9.71848651373833e-08
Bacteria,P,6,3.910688722105342e-09
Bacteria,P,7,1.573648968857712e-10
Bacteria,P,8,6.332314467242416e-12
Bacteria,P,9,2.548103630834155e-13
Bacteria,P,10,1.025348969489459e-14
Bacteria,P,11,4.125972336882254e-16
Bacteria,P,12,1.6602784253242104e-17
Bacteria,P,13,6.680908703522664e-19
Bacteria,P,14,2.6883768664336453e-20
Bacteria,P,15,1.0817944828620077e-21
Bacteria,P,16,4.3531073256970525e-23
Bacteria,P,17,1.7516768378134284e-24
Bacteria,P,18,7.048693070393619e-26
Bacteria,P,19,2.8363721508491447e-27
Bacteria,P,20,1.1413473246414669e-28
Bacteria,P,21,4.5927461072985196e-30
Bacteria,P,22,1.8481067375990727e-31
Bacteria,P,23,7.436723985528787e-33
Bacteria,P,24,2.9925145832641283e-34
Bacteria,P,25,1.2041785534160476e-35
Bacteria,P,26,4.845577016121026e-37
Bacteria,P,27,1.9498451083149348e-38
Bacteria,P,28,7.846116022448793e-40
Bacteria,P,29,3.15725266459393e-41
Bacteria,P,30,1.2704686445580185e-42
Bacteria,P,31,5.11232627944487e-44
Bacteria,P,32,2.0571841815580578e-45
Bacteria,P,33,8.278045112003758e-47
Bacteria,P,34,3.331059585752282e-48
Bacteria,P,35,1.3404080086181497e-49
Bacteria,P,36,5.393760103399383e-51
Bacteria,P,37,2.1704322762898927e-52
Bacteria,P,38,8.733751920097426e-54
Bacteria,P,39,3.5144345868369936e-55
Bacteria,P,40,1.4141975382578e-56
Bacteria,P,41,5.690686873800629e-58
Bacteria,P,42,2.289914684446536e-59
Bacteria,P,43,9.214545411355185e-61
Bacteria,P,44,3.70790439113887e-62
Bacteria,P,45,1.4920491852896423e-63
Bacteria,P,46,6.003959478145314e-65
Bacteria,P,47,2.415974605301854e-66
Bacteria,P,48,9.721806608972212e-68
Bacteria,P,49,3.912024718092896e-69
Bacteria,P,50,1.5741865694845097e-70
Bacteria,O,1,2.0905395101305638e-08
Bacteria,O,2,4.3703556261449656e-16
Bacteria,O,3,9.136401491777627e-24
Bacteria,O,4,1.910000909756345e-31
Bacteria,O,5,3.9929325331786305e-39
Bacteria,O,6,8.34738357090636e-47
Bacteria,O,7,1.7450535890815214e-54
Bacteria,O,8,3.648103627800166e-62
Bacteria,O,9,7.626505089837105e-70
Bacteria,O,10,1.5943510881127124e-77
Bacteria,O,11,3.33305408207691e-85
Bacteria,O,12,6.967881539316383e-93
Bacteria,O,13,1.4566632268892691e-100
Bacteria,O,14,3.0452121560890297e-108
Bacteria,O,15,6.366136595207209e-116
Bacteria,O,16,1.3308660635614366e-123
Bacteria,O,17,2.782228204894281e-131
Bacteria,O,18,5.8163582317176694e-139
Bacteria,O,19,1.2159327196870022e-146
Bacteria,O,20,2.541955498447361e-154
Bacteria,O,21,5.3140586246828365e-162
Bacteria,O,22,1.1109249978536089e-169
Bacteria,O,23,2.3224326979074304e-177
Bacteria,O,24,4.855137517591746e-185
Bacteria,O,25,1.0149857232016335e-192
Bacteria,O,26,2.1218678452884328e-200
Bacteria,O,27,4.435848751317423e-208
Bacteria,O,28,9.27331746331714e-216
Bacteria,O,29,1.9386237357602147e-223
Bacteria,O,30,4.0527696843331504e-231
Bacteria,O,31,8.47247550479873e-239
Bacteria,O,32,1.771204553194978e-246
Bacteria,O,33,3.7027732537931345e-254
Bacteria,O,34,7.740794107757981e-262
Bacteria,O,35,1.618243659865441e-269
Bacteria,O,36,3.3830024494129994e-277
Bacteria,O,37,7.072300579064834e-285
Bacteria,O,38,1.4784924406223693e-292
Bacteria,O,39,3.0908469917811886e-300
Bacteria,O,40,6.461538026248791e-308
Bacteria,O,41,1.350810115e-315
Bacteria,O,42,3e-323
Bacteria,O,43,0.0
Bacteria,O,44,0.0
Bacteria,O,45,0.0
Bacteria,O,46,0.0
Bacteria,O,47,0.0
Bacteria,O,48,0.0
Bacteria,O,49,0.0
Bacteria,O,50,0.0
Bacteria,Z,1,3.13580919964051e-08
Bacteria,Z,2,9.833299953257131e-16
Bacteria,Z,3,3.0835354390124154e-23
Bacteria,Z,4,9.669379403499278e-31
Bacteria,Z,5,3.0321330789945744e-38
Bacteria,Z,6,9.508191399963002e-46
Bacteria,Z,7,2.9815875933884805e-53
Bacteria,Z,8,9.349690391258535e-61
Bacteria,Z,9,2.931884698146528e-68
Bacteria,Z,10,9.19383158533518e-76
Bacteria,Z,11,2.8830103473353712e-83
Bacteria,Z,12,9.040570936823176e-91
Bacteria,Z,13,2.834950729166573e-98
Bacteria,Z,14,8.889865134586555e-106
Bacteria,Z,15,2.7876922620934233e-113
Bacteria,Z,16,8.741671589483528e-121
Bacteria,Z,17,2.741221590972818e-128
Bacteria,Z,18,8.595948422330866e-136
Bacteria,Z,19,2.695525583291132e-143
Bacteria,Z,20,8.45265445206894e-151
Bacteria,Z,21,2.65059132545299e-158
Bacteria,Z,22,8.311749184124034e-166
Bacteria,Z,23,2.606406119131918e-173
Bacteria,Z,24,8.173192798964674e-181
Bacteria,Z,25,2.5629574776818197e-188
Bacteria,Z,26,8.036946140848702e-196
Bacteria,Z,27,2.520233122608277e-203
Bacteria,Z,28,7.902970706757952e-211
Bacteria,Z,29,2.478220980098675e-218
Bacteria,Z,30,7.771228635517373e-226
Bacteria,Z,31,2.436909177610166e-233
Bacteria,Z,32,7.641682697095548e-241
Bacteria,Z,33,2.3962860405145154e-248
Bacteria,Z,34,7.514296282083559e-256
Bacteria,Z,35,2.356340088798876e-263
Bacteria,Z,36,7.38903339134925e-271
Bacteria,Z,37,2.3170600338215597e-278
Bacteria,Z,38,7.265858625863945e-286
Bacteria,Z,39,2.278434775121892e-293
Bacteria,Z,40,7.144737176698759e-301
Bacteria,Z,41,2.240453397283247e-308
Bacteria,Z,42,7.02563483e-316
Bacteria,Z,43,2e-323
Bacteria,Z,44,0.0
Bacteria,Z,45,0.0
Bacteria,Z,46,0.0
Bacteria,Z,47,0.0
Bacteria,Z,48,0.0
Bacteria,Z,49,0.0
Bacteria,Z,50,0.0
Bacteria,A,1,0.07790640512195794
Bacteria,A,2,0.007413036334939761
Bacteria,A,3,0.0007053734236242992
Bacteria,A,4,6.711847133547178e-05
Bacteria,A,5,6.386530940255515e-06
Bacteria,A,6,6.076982481763534e-07
Bacteria,A,7,5.782437512497728e-08
Bacteria,A,8,5.50216882906624e-09
Bacteria,A,9,5.235484474863152e-10
Bacteria,A,10,4.98172603169373e-11
Bacteria,A,11,4.740266994202795e-12
Bacteria,A,12,4.510511223092856e-13
Bacteria,A,13,4.291891473313125e-14
Bacteria,A,14,4.0838679935856775e-15
Bacteria,A,15,3.885927193811112e-16
Bacteria,A,16,3.69758037706365e-17
Bacteria,A,17,3.518362533045116e-18
Bacteria,A,18,3.347831190018931e-19
Bacteria,A,19,3.1855653223896615e-20
Bacteria,A,20,3.031164311231047e-21
Bacteria,A,21,2.8842469551961386e-22
Bacteria,A,22,2.744450529367591e-23
Bacteria,A,23,2.6114298897244903e-24
Bacteria,A,24,2.4848566210147396e-25
Bacteria,A,25,2.3644182259291702e-26
Bacteria,A,26,2.249817353575542e-27
Bacteria,A,27,2.140771065347593e-28
Bacteria,A,28,2.0370101363766497e-29
Bacteria,A,29,1.9382783908411454e-30
Bacteria,A,30,1.8443320694929879e-31
Bacteria,A,31,1.7549392278392626e-32
Bacteria,A,32,1.669879163493435e-33
Bacteria,A,33,1.5889418712822442e-34
Bacteria,A,34,1.5119275247629892e-35
Bacteria,A,35,1.4386459828711315e-36
Bacteria,A,36,1.368916320480171e-37
Bacteria,A,37,1.3025663817147923e-38
Bacteria,A,38,1.2394323549144522e-39
Bacteria,A,39,1.1793583681980417e-40
Bacteria,A,40,1.1221961046310986e-41
Bacteria,A,41,1.0678044360454667e-42
Bacteria,A,42,1.016049074607329e-43
Bacteria,A,43,9.668022412733751e-45
Bacteria,A,44,9.199423503165497e-46
Bacteria,A,45,8.753537091425064e-47
Bacteria,A,46,8.329262326556455e-48
Bacteria,A,47,7.925551714695279e-49
Bacteria,A,48,7.541408532906475e-50
Bacteria,A,49,7.17588436837059e-51
Bacteria,A,50,6.82807677684314e-52
Bacteria,R,1,0.04975316083419945
Bacteria,R,2,0.002776650393919498
Bacteria,R,3,0.00015496075587530776
Bacteria,R,4,8.648130824835458e-06
Bacteria,R,5,4.826394033832062e-07
Bacteria,R,6,2.693539198425913e-08
Bacteria,R,7,1.5032244285484622e-09
Bacteria,R,8,8.389273428452037e-11
Bacteria,R,9,4.681929545629548e-12
Bacteria,R,10,2.6129157020792924e-13
Bacteria,R,11,1.458229646481042e-14
Bacteria,R,12,8.138164197888446e-16
Bacteria,R,13,4.5417891942889065e-17
Bacteria,R,14,2.5347054426244732e-18
Bacteria,R,15,1.414581656266419e-19
Bacteria,R,16,7.894571213661563e-21
Bacteria,R,17,4.405843548973308e-22
Bacteria,R,18,2.4588361866238114e-23
Bacteria,R,19,1.3722401454903215e-24
Bacteria,R,20,7.658269498143654e-26
Bacteria,R,21,4.273967052992846e-27
Bacteria,R,22,2.38523786274382e-28
Bacteria,R,23,1.3311660083768618e-29
Bacteria,R,24,7.429040807777519e-31
Bacteria,R,25,4.146037907842883e-32
Bacteria,R,26,2.3138424970386802e-33
Bacteria,R,27,1.2913213096712196e-34
Bacteria,R,28,7.206673431511092e-36
Bacteria,R,29,4.021937960713372e-37
Bacteria,R,30,2.2445841501708595e-38
Bacteria,R,31,1.2526692496033981e-39
Bacteria,R,32,6.990961995265327e-41
Bacteria,R,33,3.9015525953652814e-42
Bacteria,R,34,2.177398856510854e-43
Bacteria,R,35,1.2151741299006871e-44
Bacteria,R,36,6.781707272254791e-46
Bacteria,R,37,3.784770626273313e-47
Bacteria,R,38,2.1122245650598038e-48
Bacteria,R,39,1.1788013208174522e-49
Bacteria,R,40,6.578715998985775e-51
Bacteria,R,41,3.671484195937172e-52
Bacteria,R,42,2.049001082140431e-53
Bacteria,R,43,1.1435172291517889e-54
Bacteria,R,44,6.381800696761977e-56
Bacteria,R,45,3.561588675266524e-57
Bacteria,R,46,1.987670015803357e-58
Bacteria,R,47,1.1092892672195125e-59
Bacteria,R,48,6.190779498532922e-61
Bacteria,R,49,3.454982566947654e-62
Bacteria,R,50,1.928174721897458e-63
Bacteria,N,1,0.03430066182596288
Bacteria,N,2,0.0012686440657271529
Bacteria,N,3,4.6922061552949074e-05
Bacteria,N,4,1.7354590778121816e-06
Bacteria,N,5,6.418767869698202e-08
Bacteria,N,6,2.3740450865029777e-09
Bacteria,N,7,8.780641685697742e-11
Bacteria,N,8,3.2476075897186276e-12
Bacteria,N,9,1.2011599418727373e-13
Bacteria,N,10,4.442609416628198e-15
Bacteria,N,11,1.6431432435169105e-16
Bacteria,N,12,6.07732858218364e-18
Bacteria,N,13,2.2477603727825023e-19
Bacteria,N,14,8.313565121792298e-21
Bacteria,N,15,3.0748546807382085e-22
Bacteria,N,16,1.1372655616630753e-23
Bacteria,N,17,4.206289701581339e-25
Bacteria,N,18,1.5557380483548745e-26
Bacteria,N,19,5.754051781524042e-28
Bacteria,N,20,2.128193235324639e-29
Bacteria,N,21,7.8713341812887374e-31
Bacteria,N,22,2.911291172489478e-32
Bacteria,N,23,1.0767699726385504e-33
Bacteria,N,24,3.9825407535055304e-35
Bacteria,N,25,1.4729822762857158e-36
Bacteria,N,26,5.447971334234423e-38
Bacteria,N,27,2.0149863400585044e-39
Bacteria,N,28,7.45262722861394e-41
Bacteria,N,29,2.7564282449212664e-42
Bacteria,N,30,1.01949237984533e-43
Bacteria,N,31,3.77069388429657e-45
Bacteria,N,32,1.3946286063686543e-46
Bacteria,N,33,5.158172499236481e-48
Bacteria,N,34,1.9078013609055666e-49
Bacteria,N,35,7.056192931143511e-51
Bacteria,N,36,2.6098030802266624e-52
Bacteria,N,37,9.652616055180319e-54
Bacteria,N,38,3.570115975977497e-55
Bacteria,N,39,1.3204428736279676e-56
Bacteria,N,40,4.883789194096126e-58
Bacteria,N,41,1.8063179686704249e-59
Bacteria,N,42,6.680846519513859e-61
Bacteria,N,43,2.4709774796822702e-62
Bacteria,N,44,9.139155775039772e-64
Bacteria,N,45,3.380207588584852e-65
Bacteria,N,46,1.2502033692359178e-66
Bacteria,N,47,4.624001406680486e-68
Bacteria,N,48,1.7102328737164335e-69
Bacteria,N,49,6.325466246862839e-71
Bacteria,N,50,2.3395365540631746e-72
Bacteria,W,1,0.010074821398765988
Bacteria,W,2,0.00010362264598850694
Bacteria,W,3,1.0657908797246404e-06
Bacteria,W,4,1.0961987975391106e-08
Bacteria,W,5,1.1274742790411692e-10
Bacteria,W,6,1.1596420765587e-12
Bacteria,W,7,1.1927276486244969e-14
Bacteria,W,8,1.2267571801248892e-16
Bacteria,W,9,1.2617576030232224e-18
Bacteria,W,10,1.2977566176746014e-20
Bacteria,W,11,1.334782714748757e-22
Bacteria,W,12,1.3728651977783946e-24
Bacteria,W,13,1.4120342063508624e-26
Bacteria,W,14,1.4523207399615e-28
Bacteria,W,15,1.4937566825475448e-30
Bacteria,W,16,1.5363748277220062e-32
Bacteria,W,17,1.58020890472749e-34
Bacteria,W,18,1.6252936051305018e-36
Bacteria,W,19,1.6716646102773662e-38
Bacteria,W,20,1.719358619533484e-40
Bacteria,W,21,1.7684133793282792e-42
Bacteria,W,22,1.8188677130288242e-44
Bacteria,W,23,1.8707615516657843e-46
Bacteria,W,24,1.9241359655360003e-48
Bacteria,W,25,1.979033196706717e-50
Bacteria,W,26,2.0354966924471896e-52
Bacteria,W,27,2.093571139614116e-54
Bacteria,W,28,2.15330250001812e-56
Bacteria,W,29,2.2147380467992688e-58
Bacteria,W,30,2.2779264018404123e-60
Bacteria,W,31,2.3429175742479598e-62
Bacteria,W,32,2.409762999930545e-64
Bacteria,W,33,2.478515582306903e-66
Bacteria,W,34,2.54922973417518e-68
Bacteria,W,35,2.6219614207768053e-70
Bacteria,W,36,2.6967682040890176e-72
Bacteria,W,37,2.7737092883810904e-74
Bacteria,W,38,2.8528455670703176e-76
Bacteria,W,39,2.9342396709148382e-78
Bacteria,W,40,3.0179560175814465e-80
Bacteria,W,41,3.104060862627609e-82
Bacteria,W,42,3.1926223519380454e-84
Bacteria,W,43,3.28371057565737e-86
Bacteria,W,44,3.377397623661472e-88
Bacteria,W,45,3.4737576426115494e-90
Bacteria,W,46,3.572866894635934e-92
Bacteria,W,47,3.6748038176861683e-94
Bacteria,W,48,3.779649087615081e-96
Bacteria,W,49,3.887485682026014e-98
Bacteria,W,50,3.9983989459437147e-100
Bacteria,I,1,0.05796199213951582
Bacteria,I,2,0.003855435296599032
Bacteria,I,3,0.0002564504907022997
Bacteria,I,4,1.7058217586861003e-05
Bacteria,I,5,1.134654827307315e-06
Bacteria,I,6,7.547339401529488e-08
Bacteria,I,7,5.020234407062681e-09
Bacteria,I,8,3.3392898028076744e-10
Bacteria,I,9,2.2211824155955375e-11
Bacteria,I,10,1.477455271837327e-12
Bacteria,I,11,9.827531790965686e-14
Bacteria,I,12,6.5369411137797914e-15
Bacteria,I,13,4.348151706240945e-16
Bacteria,I,14,2.8922431656346933e-17
Bacteria,I,15,1.9238221419814138e-18
Bacteria,I,16,1.2796612947188907e-19
Bacteria,I,17,8.511873283229151e-21
Bacteria,I,18,5.661809659224402e-22
Bacteria,I,19,3.766043918962763e-23
Bacteria,I,20,2.5050447918977394e-24
Bacteria,I,21,1.6662709050781082e-25
Bacteria,I,22,1.108346939779254e-26
Bacteria,I,23,7.37234824886085e-28
Bacteria,I,24,4.903836222375158e-29
Bacteria,I,25,3.26186567483358e-30
Bacteria,I,26,2.169682509401627e-31
Bacteria,I,27,1.443199279456386e-32
Bacteria,I,28,9.599672538254689e-34
Bacteria,I,29,6.385376860528437e-35
Bacteria,I,30,4.247336301159386e-36
Bacteria,I,31,2.8251841745881483e-37
Bacteria,I,32,1.8792167736198754e-38
Bacteria,I,33,1.249991315263227e-39
Bacteria,I,34,8.314518634397563e-41
Bacteria,I,35,5.530536034739286e-42
Bacteria,I,36,3.678725152531449e-43
Bacteria,I,37,2.446963307509755e-44
Bacteria,I,38,1.6276370699177677e-45
Bacteria,I,39,1.0826490218468202e-46
Bacteria,I,40,7.20141440723696e-48
Bacteria,I,41,4.790136823501199e-49
Bacteria,I,42,3.1862366877267176e-50
Bacteria,I,43,2.119376670079199e-51
Bacteria,I,44,1.4097375398940389e-52
Bacteria,I,45,9.377096386138059e-54
Bacteria,I,46,6.2373267467597266e-55
Bacteria,I,47,4.148858382575175e-56
Bacteria,I,48,2.759680000347331e-57
Bacteria,I,49,1.835645616708164e-58
Bacteria,I,50,1.2210092582168233e-59
Archaea,X,1,3.2806854084088766e-06
Archaea,X,2,1.076296736911444e-11
Archaea,X,3,3.531014168310793e-17
Archaea,X,4,1.1584222667616813e-22
Archaea,X,5,3.8004439635858085e-28
Archaea,X,6,1.2468142865322879e-33
Archaea,X,7,4.09043227579724e-39
Archaea,X,8,1.341950953210424e-44
Archaea,X,9,4.402547797888616e-50
Archaea,X,10,1.4443469089778757e-55
Archaea,X,11,4.738478920034483e-61
Archaea,X,12,1.5545560651700122e-66
Archaea,X,13,5.100042862993859e-72
Archaea,X,14,1.6731745986613867e-77
Archaea,X,15,5.4891955083732464e-83
Archaea,X,16,1.8008441768869408e-88
Archaea,X,17,5.908041978976071e-94
Archaea,X,18,1.938255428944581e-99
Archaea,X,19,6.358848026472966e-105
Archaea,X,20,2.0861516815560665e-110
Archaea,X,21,6.844052287994568e-116
Archaea,X,22,2.2453329800959055e-121
Archaea,X,23,7.366279477948901e-127
Archaea,X,24,2.416660416440034e-132
Archaea,X,25,7.928354586424545e-138
Archaea,X,26,2.6010607870457864e-143
Archaea,X,27,8.533318160985903e-149
Archaea,X,28,2.7995316064610697e-154
Archaea,X,29,9.184442754527508e-160
Archaea,X,30,3.0131465033833277e-165
Archaea,X,31,9.885250628162086e-171
Archaea,X,32,3.2430610284583075e-176
Archaea,X,33,1.0639532804906246e-181
Archaea,X,34,3.490518905235934e-187
Archaea,X,35,1.1451369577234766e-192
Archaea,X,36,3.756858758097866e-198
Archaea,X,37,1.2325152579439175e-203
Archaea,X,38,4.0435213535514806e-209
Archaea,X,39,1.3265608544191156e-214
Archaea,X,40,4.3520573940621066e-220
Archaea,X,41,1.427782487182197e-225
Archaea,X,42,4.6841359065842537e-231
Archaea,X,43,1.536727715063507e-236
Archaea,X,44,5.041553271169652e-242
Archaea,X,45,1.6539858777123068e-247
Archaea,X,46,5.426242938492383e-253
Archaea,X,47,1.7801912836319839e-258
Archaea,X,48,5.840285888858088e-264
Archaea,X,49,1.9160266414744555e-269
Archaea,X,50,6.28592188927532e-275
Archaea,L,1,0.07559561738695819
Archaea,L,2,0.006925495202391059
Archaea,L,3,0.000634461169261065
Archaea,L,4,5.81245042464456e-05
Archaea,L,5,5.324924766995348e-06
Archaea,L,6,4.878290858866878e-07
Archaea,L,7,4.46911885989561e-08
Archaea,L,8,4.094266611342223e-09
Archaea,L,9,3.7508555064796994e-10
Archaea,L,10,3.436248384879087e-11
Archaea,L,11,3.148029280836292e-12
Archaea,L,12,2.883984870421808e-13
Archaea,L,13,2.6420874746795036e-14
Archaea,L,14,2.420479488450763e-15
Archaea,L,15,2.2174591152480877e-16
Archaea,L,16,2.031467298631833e-17
Archaea,L,17,1.861075749732056e-18
Archaea,L,18,1.7049759789751115e-19
Archaea,L,19,1.5619692477862117e-20
Archaea,L,20,1.4309573631039635e-21
Archaea,L,21,1.3109342440150977e-22
Archaea,L,22,1.2009781957469673e-23
Archaea,L,23,1.1002448316874005e-24
Archaea,L,24,1.0079605890779078e-25
Archaea,L,25,9.234167885852362e-27
Archaea,L,26,8.459641921328769e-28
Archaea,L,27,7.750080172004281e-29
Archaea,L,28,7.100033693040711e-30
Archaea,L,29,6.504510575827559e-31
Archaea,L,30,5.958937613566895e-32
Archaea,L,31,5.459125182199365e-33
Archaea,L,32,5.001235066981072e-34
Archaea,L,33,4.581750987641617e-35
Archaea,L,34,4.197451595776868e-36
Archaea,L,35,3.84538573711503e-37
Archaea,L,36,3.522849788687298e-38
Archaea,L,37,3.2273668968681925e-39
Archaea,L,38,2.956667956848041e-40
Archaea,L,39,2.708674187473081e-41
Archaea,L,40,2.4814811676399677e-42
Archaea,L,41,2.2733442116552137e-43
Archaea,L,42,2.0826649712523998e-44
Archaea,L,43,1.9079791613798976e-45
Archaea,L,44,1.7479453155016149e-46
Archaea,L,45,1.6013344840592298e-47
Archaea,L,46,1.46702079698721e-48
Archaea,L,47,1.3439728178072418e-49
Archaea,L,48,1.231245622907475e-50
Archaea,L,49,1.127973545180913e-51
Archaea,L,50,1.0333635262990976e-52
Archaea,K,1,0.06053708747316413
Archaea,K,2,0.004237108958106247
Archaea,K,3,0.0002965635294367729
Archaea,K,4,2.075706050082423e-05
Archaea,K,5,1.4528271950807605e-06
Archaea,K,6,1.0168621220150213e-07
Archaea,K,7,7.117216546400157e-09
Archaea,K,8,4.981478832938956e-10
Archaea,K,9,3.4866343044698004e-11
Archaea,K,10,2.4403634303778593e-12
Archaea,K,11,1.7080580159183644e-13
Archaea,K,12,1.1955031572044363e-14
Archaea,K,13,8.367560033476546e-16
Archaea,K,14,5.85661865398662e-17
Archaea,K,15,4.099161753366368e-18
Archaea,K,16,2.869083352187134e-19
Archaea,K,17,2.0081274604587792e-20
Archaea,K,18,1.4055276206508775e-21
Archaea,K,19,9.83756226291129e-23
Archaea,K,20,6.885501917908958e-24
Archaea,K,21,4.8192972399544e-25
Archaea,K,22,3.373120240751516e-26
Archaea,K,23,2.360912720684401e-27
Archaea,K,24,1.6524489128343613e-28
Archaea,K,25,1.1565812601221008e-29
Archaea,K,26,8.0951380758342e-31
Archaea,K,27,5.665945206470184e-32
Archaea,K,28,3.965705684323893e-33
Archaea,K,29,2.775674843575915e-34
Archaea,K,30,1.9427490213696198e-35
Archaea,K,31,1.3597679745406344e-36
Archaea,K,32,9.517281564670841e-38
Archaea,K,33,6.661331203349107e-39
Archaea,K,34,4.66239577963428e-40
Archaea,K,35,3.2633018449859396e-41
Archaea,K,36,2.2840486811533527e-42
Archaea,K,37,1.5986502707048383e-43
Archaea,K,38,1.1189265400132084e-44
Archaea,K,39,7.831585337260349e-46
Archaea,K,40,5.481479498561835e-47
Archaea,K,41,3.8365945334466124e-48
Archaea,K,42,2.685307428028208e-49
Archaea,K,43,1.8794991026965688e-50
Archaea,K,44,1.3154981214315172e-51
Archaea,K,45,9.207428218545062e-53
Archaea,K,46,6.444458796140762e-54
Archaea,K,47,4.510602547137607e-55
Archaea,K,48,3.1570587976182122e-56
Archaea,K,49,2.209687097778887e-57
Archaea,K,50,1.546603146502739e-58
Archaea,V,1,0.06972516221019245
Archaea,V,2,0.005780242199401602
Archaea,V,3,0.0004791842546457211
Archaea,V,4,3.972455512749039e-05
Archaea,V,5,3.2931805767360356e-06
Archaea,V,6,2.7300590972474984e-07
Archaea,V,7,2.263229270546386e-08
Archaea,V,8,1.8762255865531415e-09
Archaea,V,9,1.5553980754176226e-10
Archaea,V,10,1.2894308607406483e-11
Archaea,V,11,1.0689430383819618e-12
Archaea,V,12,8.861578034893074e-14
Archaea,V,13,7.346281555597672e-15
Archaea,V,14,6.090095069028612e-16
Archaea,V,15,5.0487117420030776e-17
Archaea,V,16,4.185401042993144e-18
Archaea,V,17,3.469713223068265e-19
Archaea,V,18,2.876405325718865e-20
Archaea,V,19,2.3845508449564062e-21
Archaea,V,20,1.9768016285261395e-22
Archaea,V,21,1.6387759928914564e-23
Archaea,V,22,1.3585514682521253e-24
Archaea,V,23,1.1262442822545375e-25
Archaea,V,24,9.33660750404223e-27
Archaea,V,25,7.740082774052768e-28
Archaea,V,26,6.416557761826358e-29
Archaea,V,27,5.3193505434950256e-30
Archaea,V,28,4.409761628410405e-31
Archaea,V,29,3.655708993117794e-32
Archaea,V,30,3.0305965193814195e-33
Archaea,V,31,2.512375925046951e-34
Archaea,V,32,2.0827691011945996e-35
Archaea,V,33,1.72662342671107e-36
Archaea,V,34,1.4313773216424015e-37
Archaea,V,35,1.1866171889112357e-38
Archaea,V,36,9.837101173322742e-40
Archaea,V,37,8.154993910291854e-41
Archaea,V,38,6.760520655947851e-42
Archaea,V,39,5.604497077774257e-43
Archaea,V,40,4.646149178931298e-44
Archaea,V,41,3.851675162520882e-45
Archaea,V,42,3.1930532116475625e-46
Archaea,V,43,2.647053134600246e-47
Archaea,V,44,2.19441701498659e-48
Archaea,V,45,1.819179967609483e-49
Archaea,V,46,1.5081070425312315e-50
Archaea,V,47,1.2502264164226616e-51
Archaea,V,48,1.0364424064339458e-52
Archaea,V,49,8.592146572364789e-54
Archaea,V,50,7.122921858727031e-55
Archaea,M,1,0.021102782993295325
Archaea,M,2,0.0004656506723010648
Archaea,M,3,1.0274974096228162e-05
Archaea,M,4,2.2672595350598038e-07
Archaea,M,5,5.00289903524585e-09
Archaea,M,6,1.1039317894501066e-10
Archaea,M,7,2.435918428840784e-12
Archaea,M,8,5.375059083063333e-14
Archaea,M,9,1.1860520370614602e-15
Archaea,M,10,2.617123668556825e-17
Archaea,M,11,5.77490369941113e-19
